name	weight	coordinates
400	39	LINESTRING(312934.0 5040702.0, 300485.0 5040101.0)
401	27	LINESTRING(302843.0 5042709.0, 275851.0 5037012.0)
402	22	LINESTRING(305878.0 5034633.0, 300655.0 5046465.0)
403	36	LINESTRING(305802.0 5034455.0, 299668.0 5041413.0)
404	22	LINESTRING(309125.0 5038780.0, 298609.0 5040794.0)
405	33	LINESTRING(306560.0 5037143.0, 299703.0 5040992.0)
406	30	LINESTRING(309440.0 5049854.0, 298715.0 5046094.0)
407	35	LINESTRING(309633.0 5049874.0, 298744.0 5046306.0)
408	31	LINESTRING(308150.0 5037501.0, 296480.0 5032716.0)
409	35	LINESTRING(308156.0 5037573.0, 298353.0 5038136.0)
410	36	LINESTRING(308111.0 5037361.0, 299603.0 5041547.0)
411	19	LINESTRING(308608.0 5035561.0, 294964.0 5039380.0)
412	24	LINESTRING(308690.0 5041054.0, 301206.0 5048459.0)
413	37	LINESTRING(307949.0 5033507.0, 299401.0 5039680.0)
414	23	LINESTRING(310245.0 5039939.0, 302820.0 5040575.0)
415	33	LINESTRING(307777.0 5043248.0, 293085.0 5045109.0)
416	28	LINESTRING(307087.0 5038434.0, 296127.0 5046968.0)
417	29	LINESTRING(307081.0 5038367.0, 301320.0 5049327.0)
418	52	LINESTRING(304975.0 5039283.0, 295945.0 5034002.0)
419	37	LINESTRING(306357.0 5037158.0, 298727.0 5046952.0)
420	46	LINESTRING(305690.0 5037050.0, 299854.0 5041005.0)
421	38	LINESTRING(312473.0 5038038.0, 304806.0 5057681.0)
422	25	LINESTRING(310342.0 5039148.0, 299809.0 5040120.0)
423	24	LINESTRING(310397.0 5038899.0, 299316.0 5039791.0)
424	30	LINESTRING(305690.0 5043371.0, 299505.0 5039519.0)
425	18	LINESTRING(304662.0 5038649.0, 296099.0 5043098.0)
426	27	LINESTRING(305143.0 5046408.0, 303230.0 5048981.0)
427	26	LINESTRING(308476.0 5045938.0, 295249.0 5039975.0)
428	37	LINESTRING(307412.0 5039741.0, 299000.0 5039581.0)
429	30	LINESTRING(308154.0 5052838.0, 298638.0 5040198.0)
430	19	LINESTRING(310774.0 5051645.0, 301789.0 5047696.0)
431	29	LINESTRING(310748.0 5051435.0, 301310.0 5047772.0)
432	23	LINESTRING(307641.0 5043298.0, 301194.0 5035044.0)
433	20	LINESTRING(307864.0 5043095.0, 301229.0 5035113.0)
434	22	LINESTRING(312979.0 5038158.0, 285202.0 5035638.0)
435	38	LINESTRING(307820.0 5034489.0, 299319.0 5040351.0)
436	40	LINESTRING(307799.0 5034678.0, 299021.0 5040613.0)
437	30	LINESTRING(309297.0 5042830.0, 300234.0 5041475.0)
438	27	LINESTRING(303438.0 5040299.0, 303549.0 5050133.0)
439	18	LINESTRING(303243.0 5042780.0, 286941.0 5042924.0)
440	29	LINESTRING(303858.0 5042580.0, 298512.0 5044274.0)
441	27	LINESTRING(306085.0 5042433.0, 299082.0 5042370.0)
442	26	LINESTRING(306076.0 5042432.0, 299032.0 5042293.0)
443	26	LINESTRING(306040.0 5042234.0, 301160.0 5034893.0)
444	36	LINESTRING(307077.0 5039535.0, 300637.0 5041058.0)
445	25	LINESTRING(307393.0 5035590.0, 295481.0 5036471.0)
446	21	LINESTRING(305202.0 5041342.0, 281230.0 5041414.0)
447	29	LINESTRING(307768.0 5033432.0, 299619.0 5041138.0)
448	46	LINESTRING(307787.0 5033493.0, 294510.0 5031059.0)
449	57	LINESTRING(307763.0 5033432.0, 298209.0 5039019.0)
450	32	LINESTRING(306405.0 5037995.0, 285245.0 5035347.0)
451	43	LINESTRING(307602.0 5049386.0, 295454.0 5053305.0)
452	31	LINESTRING(306038.0 5041313.0, 295347.0 5052007.0)
453	46	LINESTRING(308443.0 5053176.0, 300357.0 5042332.0)
454	23	LINESTRING(309034.0 5038443.0, 299451.0 5041417.0)
455	23	LINESTRING(309220.0 5038385.0, 299674.0 5041433.0)
456	26	LINESTRING(308033.0 5042066.0, 304102.0 5057089.0)
457	23	LINESTRING(308249.0 5042242.0, 304096.0 5056990.0)
458	33	LINESTRING(311700.0 5038851.0, 299318.0 5040359.0)
459	27	LINESTRING(303849.0 5041106.0, 279525.0 5032377.0)
460	19	LINESTRING(312387.0 5047613.0, 298193.0 5035924.0)
461	24	LINESTRING(306718.0 5032825.0, 295920.0 5042015.0)
462	26	LINESTRING(305669.0 5039001.0, 298976.0 5039465.0)
463	26	LINESTRING(306874.0 5038705.0, 300947.0 5034862.0)
464	23	LINESTRING(306512.0 5037851.0, 298199.0 5037977.0)
465	29	LINESTRING(306686.0 5038083.0, 300808.0 5046193.0)
466	21	LINESTRING(306726.0 5037843.0, 299541.0 5040439.0)
467	21	LINESTRING(305861.0 5038656.0, 300320.0 5041252.0)
468	26	LINESTRING(312366.0 5037579.0, 298442.0 5033363.0)
469	25	LINESTRING(312572.0 5037590.0, 298522.0 5033554.0)
470	22	LINESTRING(307154.0 5042064.0, 296265.0 5046966.0)
471	33	LINESTRING(304281.0 5040607.0, 298694.0 5039510.0)
472	28	LINESTRING(309998.0 5050401.0, 302536.0 5049236.0)
473	33	LINESTRING(304137.0 5041718.0, 299788.0 5039911.0)
474	25	LINESTRING(312340.0 5040092.0, 299513.0 5040283.0)
475	27	LINESTRING(312097.0 5039920.0, 298865.0 5039623.0)
476	73	LINESTRING(317673.0 5042134.0, 300903.0 5037328.0)
477	22	LINESTRING(309080.0 5039051.0, 297578.0 5040068.0)
478	19	LINESTRING(306163.0 5037353.0, 290207.0 5041222.0)
479	17	LINESTRING(306323.0 5037334.0, 290042.0 5041287.0)
480	27	LINESTRING(312913.0 5040769.0, 300039.0 5040822.0)
481	24	LINESTRING(312186.0 5040597.0, 301244.0 5048421.0)
482	18	LINESTRING(304458.0 5043725.0, 297161.0 5044053.0)
483	31	LINESTRING(307384.0 5035112.0, 295936.0 5034222.0)
484	32	LINESTRING(304581.0 5041037.0, 293919.0 5038368.0)
485	23	LINESTRING(310547.0 5033919.0, 297093.0 5037623.0)
486	33	LINESTRING(308148.0 5043841.0, 299736.0 5040466.0)
487	30	LINESTRING(305609.0 5041404.0, 299281.0 5040923.0)
488	22	LINESTRING(309137.0 5039018.0, 292846.0 5035836.0)
489	23	LINESTRING(309654.0 5050094.0, 300684.0 5048185.0)
490	36	LINESTRING(306267.0 5036912.0, 298889.0 5039966.0)
491	35	LINESTRING(306200.0 5036935.0, 299369.0 5040391.0)
492	32	LINESTRING(306231.0 5036917.0, 295684.0 5038892.0)
493	37	LINESTRING(305173.0 5044121.0, 294199.0 5051400.0)
494	35	LINESTRING(306966.0 5043002.0, 297383.0 5044305.0)
495	35	LINESTRING(307117.0 5043262.0, 300023.0 5042259.0)
496	23	LINESTRING(309834.0 5038030.0, 299169.0 5039805.0)
497	26	LINESTRING(309885.0 5038268.0, 299577.0 5040169.0)
498	27	LINESTRING(304311.0 5041949.0, 299710.0 5041122.0)
499	16	LINESTRING(308179.0 5048403.0, 293700.0 5037985.0)
500	37	LINESTRING(316376.0 5043987.0, 298372.0 5040529.0)
501	30	LINESTRING(313705.0 5036126.0, 291275.0 5039815.0)
502	27	LINESTRING(304934.0 5043206.0, 295438.0 5039932.0)
503	34	LINESTRING(304688.0 5043382.0, 295545.0 5039893.0)
504	30	LINESTRING(309083.0 5052440.0, 288834.0 5037563.0)
505	20	LINESTRING(306803.0 5037098.0, 293009.0 5039565.0)
506	34	LINESTRING(310538.0 5037336.0, 299864.0 5038185.0)
507	36	LINESTRING(306543.0 5036285.0, 298670.0 5044607.0)
508	34	LINESTRING(311730.0 5036734.0, 300441.0 5038453.0)
509	34	LINESTRING(311651.0 5036803.0, 299068.0 5040762.0)
510	47	LINESTRING(309583.0 5042736.0, 298774.0 5040153.0)
511	29	LINESTRING(317440.0 5043245.0, 299856.0 5038363.0)
512	28	LINESTRING(309378.0 5041588.0, 292494.0 5040588.0)
513	47	LINESTRING(303745.0 5042127.0, 289890.0 5033083.0)
514	34	LINESTRING(307027.0 5048674.0, 299176.0 5051228.0)
515	20	LINESTRING(304346.0 5040207.0, 300525.0 5039607.0)
516	21	LINESTRING(310727.0 5039078.0, 299628.0 5040704.0)
517	23	LINESTRING(303142.0 5042839.0, 299055.0 5041976.0)
518	29	LINESTRING(306126.0 5036493.0, 292944.0 5039354.0)
519	24	LINESTRING(306834.0 5036694.0, 299106.0 5040356.0)
520	25	LINESTRING(310362.0 5040783.0, 297407.0 5044457.0)
521	22	LINESTRING(310644.0 5038110.0, 299921.0 5040157.0)
522	24	LINESTRING(308142.0 5033968.0, 299222.0 5039798.0)
523	29	LINESTRING(308162.0 5034004.0, 295731.0 5037353.0)
524	33	LINESTRING(313790.0 5036226.0, 299653.0 5040831.0)
525	34	LINESTRING(304599.0 5040454.0, 300594.0 5039334.0)
526	19	LINESTRING(309167.0 5038907.0, 294648.0 5045444.0)
527	19	LINESTRING(309367.0 5038938.0, 295035.0 5040347.0)
528	20	LINESTRING(309352.0 5038869.0, 295296.0 5040483.0)
529	32	LINESTRING(305770.0 5042381.0, 298183.0 5039352.0)
530	27	LINESTRING(307468.0 5037150.0, 293915.0 5033743.0)
531	37	LINESTRING(307394.0 5046914.0, 304533.0 5056717.0)
532	27	LINESTRING(310957.0 5041976.0, 300986.0 5050414.0)
533	35	LINESTRING(308580.0 5035809.0, 299396.0 5040135.0)
534	28	LINESTRING(308438.0 5036177.0, 272049.0 5031339.0)
535	31	LINESTRING(308389.0 5036130.0, 295632.0 5035843.0)
536	29	LINESTRING(308987.0 5042788.0, 303158.0 5039293.0)
537	29	LINESTRING(308920.0 5042830.0, 295149.0 5045421.0)
538	20	LINESTRING(306877.0 5036711.0, 299298.0 5034359.0)
539	27	LINESTRING(307496.0 5032617.0, 298547.0 5039727.0)
540	34	LINESTRING(307339.0 5032608.0, 298720.0 5039659.0)
541	35	LINESTRING(307517.0 5032831.0, 299161.0 5040374.0)
542	24	LINESTRING(306503.0 5043066.0, 286701.0 5034286.0)
543	23	LINESTRING(306515.0 5043059.0, 299409.0 5040414.0)
544	22	LINESTRING(304949.0 5046169.0, 295364.0 5052075.0)
545	36	LINESTRING(310987.0 5035995.0, 299890.0 5041677.0)
546	26	LINESTRING(307704.0 5043746.0, 293892.0 5044392.0)
547	30	LINESTRING(305509.0 5041444.0, 289936.0 5038800.0)
548	29	LINESTRING(308755.0 5036990.0, 299293.0 5040073.0)
549	45	LINESTRING(307209.0 5039488.0, 294643.0 5039193.0)
550	18	LINESTRING(306711.0 5039932.0, 294766.0 5039748.0)
551	22	LINESTRING(306956.0 5039908.0, 294798.0 5039608.0)
552	22	LINESTRING(309471.0 5050615.0, 300000.0 5037060.0)
553	36	LINESTRING(313855.0 5036131.0, 300100.0 5041623.0)
554	21	LINESTRING(306777.0 5047014.0, 290391.0 5045207.0)
555	29	LINESTRING(307966.0 5044334.0, 298774.0 5049064.0)
556	38	LINESTRING(307313.0 5042153.0, 299223.0 5040584.0)
557	29	LINESTRING(307332.0 5042372.0, 299000.0 5040438.0)
558	38	LINESTRING(310246.0 5040301.0, 294893.0 5047996.0)
559	30	LINESTRING(305881.0 5040683.0, 299191.0 5042674.0)
560	37	LINESTRING(307814.0 5035508.0, 295814.0 5040960.0)
561	28	LINESTRING(312442.0 5038143.0, 303839.0 5056929.0)
562	27	LINESTRING(312527.0 5041007.0, 300210.0 5042819.0)
563	23	LINESTRING(312342.0 5040776.0, 300426.0 5043535.0)
564	25	LINESTRING(307531.0 5043790.0, 300172.0 5040048.0)
565	29	LINESTRING(303736.0 5043848.0, 299514.0 5040741.0)
566	39	LINESTRING(303809.0 5043863.0, 300700.0 5042664.0)
567	21	LINESTRING(307626.0 5034951.0, 294221.0 5034440.0)
568	55	LINESTRING(304001.0 5043649.0, 299123.0 5040320.0)
569	29	LINESTRING(303947.0 5043422.0, 299887.0 5041549.0)
570	33	LINESTRING(308380.0 5048629.0, 286749.0 5033773.0)
571	31	LINESTRING(304564.0 5045496.0, 280579.0 5036129.0)
572	34	LINESTRING(316330.0 5041865.0, 289227.0 5041803.0)
573	22	LINESTRING(310518.0 5040029.0, 289519.0 5039383.0)
574	23	LINESTRING(309349.0 5050259.0, 299295.0 5039896.0)
575	26	LINESTRING(309120.0 5050312.0, 293915.0 5034984.0)
576	37	LINESTRING(307604.0 5038934.0, 298307.0 5043202.0)
577	15	LINESTRING(305134.0 5039710.0, 299258.0 5043482.0)
578	35	LINESTRING(305025.0 5045253.0, 295573.0 5046073.0)
579	33	LINESTRING(306285.0 5043772.0, 299272.0 5040346.0)
580	30	LINESTRING(308621.0 5034728.0, 299739.0 5041494.0)
581	30	LINESTRING(308613.0 5034562.0, 299344.0 5040544.0)
582	24	LINESTRING(308599.0 5034733.0, 297981.0 5039846.0)
583	31	LINESTRING(306798.0 5042120.0, 299152.0 5040370.0)
584	33	LINESTRING(306510.0 5034097.0, 299661.0 5040477.0)
585	29	LINESTRING(305494.0 5041742.0, 300429.0 5041721.0)
586	23	LINESTRING(305539.0 5047026.0, 297757.0 5038227.0)
587	19	LINESTRING(311980.0 5039375.0, 296913.0 5054863.0)
588	35	LINESTRING(302968.0 5042748.0, 291325.0 5045800.0)
589	25	LINESTRING(304463.0 5044827.0, 299273.0 5041856.0)
590	40	LINESTRING(309109.0 5050024.0, 298907.0 5040325.0)
591	23	LINESTRING(309633.0 5039157.0, 298633.0 5039347.0)
592	23	LINESTRING(309792.0 5039112.0, 281579.0 5038071.0)
593	24	LINESTRING(306171.0 5046623.0, 296165.0 5044303.0)
594	30	LINESTRING(306198.0 5046907.0, 296122.0 5044313.0)
595	29	LINESTRING(306332.0 5046854.0, 299657.0 5039652.0)
596	28	LINESTRING(310291.0 5039577.0, 294727.0 5039796.0)
597	30	LINESTRING(310105.0 5039398.0, 299575.0 5040237.0)
598	29	LINESTRING(303329.0 5042358.0, 293638.0 5031168.0)
599	33	LINESTRING(305643.0 5047163.0, 299855.0 5040734.0)
600	27	LINESTRING(305986.0 5036560.0, 298486.0 5042677.0)
601	21	LINESTRING(307606.0 5042183.0, 300803.0 5042966.0)
602	29	LINESTRING(309342.0 5048745.0, 295280.0 5040104.0)
603	24	LINESTRING(308828.0 5043792.0, 300639.0 5041919.0)
604	25	LINESTRING(308706.0 5043620.0, 300689.0 5041844.0)
605	41	LINESTRING(315453.0 5041764.0, 294355.0 5031531.0)
606	28	LINESTRING(307037.0 5041724.0, 300941.0 5047898.0)
607	26	LINESTRING(307191.0 5041947.0, 300942.0 5047983.0)
608	19	LINESTRING(306833.0 5039145.0, 301553.0 5036941.0)
609	23	LINESTRING(303358.0 5043060.0, 299731.0 5045301.0)
610	31	LINESTRING(306027.0 5041812.0, 294692.0 5038609.0)
611	24	LINESTRING(306838.0 5042783.0, 300112.0 5040357.0)
612	19	LINESTRING(304126.0 5039127.0, 294565.0 5040188.0)
613	16	LINESTRING(303875.0 5039396.0, 295687.0 5039760.0)
614	20	LINESTRING(307123.0 5047186.0, 298341.0 5055668.0)
615	31	LINESTRING(305286.0 5045970.0, 296709.0 5043880.0)
616	32	LINESTRING(308496.0 5049616.0, 299331.0 5041943.0)
617	26	LINESTRING(308528.0 5049650.0, 285423.0 5041974.0)
618	30	LINESTRING(307116.0 5043851.0, 296636.0 5053110.0)
619	25	LINESTRING(307311.0 5044046.0, 298337.0 5050673.0)
620	35	LINESTRING(308441.0 5046167.0, 299408.0 5040235.0)
621	42	LINESTRING(309923.0 5050294.0, 299176.0 5039737.0)
622	36	LINESTRING(307867.0 5034980.0, 300411.0 5045639.0)
623	27	LINESTRING(307605.0 5035158.0, 287694.0 5034421.0)
624	28	LINESTRING(307684.0 5042897.0, 298881.0 5041758.0)
625	23	LINESTRING(306980.0 5032905.0, 297394.0 5050331.0)
626	25	LINESTRING(307121.0 5036859.0, 297919.0 5036914.0)
627	19	LINESTRING(312501.0 5040846.0, 299896.0 5041654.0)
628	25	LINESTRING(309541.0 5051134.0, 299696.0 5041444.0)
629	30	LINESTRING(309531.0 5051182.0, 286476.0 5039061.0)
630	29	LINESTRING(309955.0 5038038.0, 300392.0 5045740.0)
631	34	LINESTRING(306937.0 5041827.0, 299877.0 5040775.0)
632	25	LINESTRING(309721.0 5039744.0, 299225.0 5040127.0)
633	22	LINESTRING(309760.0 5039611.0, 298057.0 5038919.0)
634	36	LINESTRING(306033.0 5045379.0, 298890.0 5039965.0)
635	35	LINESTRING(308001.0 5043033.0, 303955.0 5052163.0)
636	28	LINESTRING(311432.0 5039886.0, 299892.0 5041834.0)
637	31	LINESTRING(309008.0 5041468.0, 299877.0 5043043.0)
638	36	LINESTRING(309297.0 5054472.0, 299684.0 5040506.0)
639	37	LINESTRING(308884.0 5047745.0, 299205.0 5044382.0)
640	30	LINESTRING(304455.0 5043512.0, 299825.0 5042960.0)
641	27	LINESTRING(304436.0 5043367.0, 300130.0 5041771.0)
642	23	LINESTRING(312223.0 5048161.0, 299557.0 5051094.0)
643	20	LINESTRING(311975.0 5041018.0, 294981.0 5038119.0)
644	21	LINESTRING(303938.0 5040593.0, 298456.0 5039419.0)
645	30	LINESTRING(305636.0 5035295.0, 298965.0 5040325.0)
646	37	LINESTRING(305648.0 5035420.0, 298900.0 5040164.0)
647	29	LINESTRING(305675.0 5035255.0, 298928.0 5040142.0)
648	29	LINESTRING(305827.0 5035413.0, 298679.0 5040098.0)
649	34	LINESTRING(306410.0 5036281.0, 285371.0 5035634.0)
650	57	LINESTRING(306417.0 5036463.0, 299973.0 5040819.0)
651	27	LINESTRING(310437.0 5048414.0, 299217.0 5039873.0)
652	27	LINESTRING(306757.0 5036986.0, 299125.0 5039931.0)
653	20	LINESTRING(306931.0 5037004.0, 299050.0 5039961.0)
654	30	LINESTRING(305687.0 5042153.0, 298816.0 5042397.0)
655	23	LINESTRING(307323.0 5042420.0, 297096.0 5043535.0)
656	24	LINESTRING(305205.0 5043927.0, 305165.0 5058532.0)
657	25	LINESTRING(307667.0 5039978.0, 296062.0 5043160.0)
658	39	LINESTRING(304776.0 5037537.0, 295900.0 5040434.0)
659	31	LINESTRING(304957.0 5037528.0, 299466.0 5040130.0)
660	33	LINESTRING(306922.0 5035540.0, 299701.0 5039733.0)
661	43	LINESTRING(306966.0 5035696.0, 294154.0 5033763.0)
662	23	LINESTRING(306428.0 5043978.0, 294814.0 5045524.0)
663	36	LINESTRING(308169.0 5039318.0, 302473.0 5049269.0)
664	32	LINESTRING(307281.0 5036624.0, 292383.0 5047996.0)
665	42	LINESTRING(307961.0 5037782.0, 299991.0 5039536.0)
666	17	LINESTRING(304763.0 5037482.0, 299391.0 5039705.0)
667	44	LINESTRING(309232.0 5039008.0, 299584.0 5040069.0)
668	28	LINESTRING(309033.0 5039002.0, 299405.0 5039691.0)
669	45	LINESTRING(309259.0 5038790.0, 299059.0 5039972.0)
670	38	LINESTRING(310054.0 5049253.0, 299643.0 5051093.0)
671	23	LINESTRING(303639.0 5040980.0, 298594.0 5046288.0)
672	23	LINESTRING(307188.0 5036528.0, 293962.0 5035729.0)
673	29	LINESTRING(305130.0 5046041.0, 302103.0 5049538.0)
674	42	LINESTRING(304573.0 5042873.0, 301897.0 5047925.0)
675	42	LINESTRING(307033.0 5037503.0, 295000.0 5030693.0)
676	27	LINESTRING(307813.0 5039651.0, 299718.0 5039949.0)
677	35	LINESTRING(317362.0 5041999.0, 301575.0 5036867.0)
678	30	LINESTRING(312243.0 5040669.0, 293765.0 5045770.0)
679	27	LINESTRING(312185.0 5040691.0, 301581.0 5047276.0)
680	26	LINESTRING(306948.0 5038081.0, 298966.0 5039702.0)
681	35	LINESTRING(309386.0 5035949.0, 296849.0 5047786.0)
682	38	LINESTRING(307181.0 5036461.0, 295456.0 5052616.0)
683	31	LINESTRING(307857.0 5047028.0, 288484.0 5037442.0)
684	17	LINESTRING(303744.0 5043590.0, 295456.0 5040528.0)
685	38	LINESTRING(306771.0 5032685.0, 298769.0 5049722.0)
686	21	LINESTRING(311900.0 5047418.0, 299283.0 5036661.0)
687	40	LINESTRING(304836.0 5045417.0, 300821.0 5043127.0)
688	22	LINESTRING(307162.0 5042761.0, 296777.0 5046943.0)
689	32	LINESTRING(305984.0 5042868.0, 288293.0 5044200.0)
690	31	LINESTRING(317364.0 5043750.0, 298792.0 5052915.0)
691	27	LINESTRING(317119.0 5043752.0, 299670.0 5041093.0)
692	27	LINESTRING(318588.0 5042433.0, 295499.0 5040924.0)
693	23	LINESTRING(318305.0 5042238.0, 299810.0 5040250.0)
694	26	LINESTRING(318336.0 5042238.0, 279190.0 5035921.0)
695	21	LINESTRING(318377.0 5042260.0, 300602.0 5045691.0)
696	39	LINESTRING(305171.0 5033954.0, 297783.0 5049085.0)
697	25	LINESTRING(305328.0 5040111.0, 299677.0 5040967.0)
698	27	LINESTRING(310446.0 5038967.0, 299267.0 5040181.0)
699	28	LINESTRING(310491.0 5038988.0, 294175.0 5035708.0)
700	27	LINESTRING(305932.0 5039543.0, 298971.0 5040433.0)
701	19	LINESTRING(306091.0 5039516.0, 291370.0 5041539.0)
702	19	LINESTRING(307017.0 5041479.0, 299420.0 5041171.0)
703	23	LINESTRING(306944.0 5041690.0, 299779.0 5042328.0)
704	20	LINESTRING(303624.0 5041647.0, 300397.0 5039545.0)
705	27	LINESTRING(303683.0 5041670.0, 286479.0 5038924.0)
706	20	LINESTRING(305960.0 5042990.0, 300116.0 5041130.0)
707	18	LINESTRING(308977.0 5037179.0, 299029.0 5039533.0)
708	34	LINESTRING(306903.0 5041521.0, 299099.0 5041518.0)
709	29	LINESTRING(306664.0 5041767.0, 293278.0 5047129.0)
710	31	LINESTRING(306887.0 5041723.0, 299141.0 5041308.0)
711	53	LINESTRING(315501.0 5044301.0, 300246.0 5041696.0)
712	25	LINESTRING(309706.0 5038346.0, 299852.0 5042546.0)
713	21	LINESTRING(307759.0 5049425.0, 290738.0 5045458.0)
714	20	LINESTRING(309122.0 5037229.0, 299750.0 5040315.0)
715	26	LINESTRING(308908.0 5037085.0, 299792.0 5040279.0)
716	28	LINESTRING(309911.0 5037109.0, 298479.0 5038766.0)
717	30	LINESTRING(309071.0 5053747.0, 299550.0 5037778.0)
718	31	LINESTRING(308957.0 5053758.0, 300012.0 5041076.0)
719	49	LINESTRING(309139.0 5053617.0, 291314.0 5041261.0)
720	22	LINESTRING(306753.0 5045267.0, 299398.0 5040317.0)
721	25	LINESTRING(312464.0 5047776.0, 301715.0 5044365.0)
722	25	LINESTRING(312233.0 5048165.0, 299044.0 5045154.0)
723	24	LINESTRING(312180.0 5048043.0, 299190.0 5044975.0)
724	20	LINESTRING(317223.0 5043646.0, 302964.0 5051748.0)
725	23	LINESTRING(317194.0 5043602.0, 302906.0 5051789.0)
726	25	LINESTRING(306441.0 5038035.0, 299041.0 5040267.0)
727	30	LINESTRING(312914.0 5038577.0, 299287.0 5040483.0)
728	30	LINESTRING(309584.0 5050303.0, 299538.0 5040454.0)
729	30	LINESTRING(305956.0 5032743.0, 298886.0 5048130.0)
730	21	LINESTRING(318213.0 5042170.0, 299894.0 5053720.0)
731	28	LINESTRING(309696.0 5033730.0, 287440.0 5038106.0)
732	32	LINESTRING(304532.0 5042260.0, 297184.0 5044610.0)
733	31	LINESTRING(316716.0 5042526.0, 298440.0 5041056.0)
734	19	LINESTRING(316507.0 5042539.0, 303493.0 5048706.0)
735	22	LINESTRING(305732.0 5043970.0, 300509.0 5040787.0)
736	32	LINESTRING(306204.0 5038208.0, 295904.0 5040400.0)
737	27	LINESTRING(308938.0 5042943.0, 295326.0 5044131.0)
738	31	LINESTRING(308983.0 5042770.0, 295545.0 5044324.0)
739	25	LINESTRING(304063.0 5040670.0, 299284.0 5040064.0)
740	18	LINESTRING(303523.0 5040477.0, 299486.0 5040060.0)
741	20	LINESTRING(303385.0 5043425.0, 300075.0 5039671.0)
742	33	LINESTRING(308036.0 5046533.0, 299130.0 5040578.0)
743	26	LINESTRING(309182.0 5038645.0, 295015.0 5040194.0)
744	26	LINESTRING(309009.0 5042582.0, 285245.0 5035411.0)
745	34	LINESTRING(309031.0 5042653.0, 285395.0 5035589.0)
746	20	LINESTRING(309611.0 5039409.0, 279402.0 5036132.0)
747	32	LINESTRING(311896.0 5043774.0, 298290.0 5048253.0)
748	21	LINESTRING(307376.0 5042169.0, 300586.0 5039662.0)
749	36	LINESTRING(313715.0 5036166.0, 299338.0 5040072.0)
750	33	LINESTRING(305105.0 5043673.0, 299532.0 5040000.0)
751	33	LINESTRING(313882.0 5036031.0, 299343.0 5040203.0)
752	46	LINESTRING(304862.0 5043373.0, 299087.0 5040581.0)
753	62	LINESTRING(304886.0 5043383.0, 300234.0 5040530.0)
754	29	LINESTRING(304839.0 5043528.0, 299825.0 5040786.0)
755	34	LINESTRING(308971.0 5036305.0, 293567.0 5035630.0)
756	32	LINESTRING(318473.0 5042637.0, 300469.0 5046176.0)
757	23	LINESTRING(312454.0 5040901.0, 303771.0 5050720.0)
758	31	LINESTRING(306238.0 5042300.0, 299805.0 5040101.0)
759	31	LINESTRING(310841.0 5038605.0, 302173.0 5050641.0)
760	49	LINESTRING(308780.0 5038604.0, 299120.0 5040432.0)
761	20	LINESTRING(306127.0 5037158.0, 298804.0 5039692.0)
762	22	LINESTRING(314139.0 5040488.0, 290607.0 5039782.0)
763	21	LINESTRING(305044.0 5044280.0, 290432.0 5039989.0)
764	26	LINESTRING(303346.0 5041930.0, 280685.0 5035824.0)
765	38	LINESTRING(312649.0 5040902.0, 299697.0 5041643.0)
766	31	LINESTRING(306434.0 5045342.0, 299326.0 5040089.0)
767	34	LINESTRING(306703.0 5045376.0, 299306.0 5040089.0)
768	33	LINESTRING(306685.0 5045172.0, 299909.0 5042911.0)
769	30	LINESTRING(306077.0 5047802.0, 300581.0 5035580.0)
770	33	LINESTRING(306089.0 5035944.0, 299038.0 5040286.0)
771	35	LINESTRING(305809.0 5035949.0, 298744.0 5039645.0)
772	28	LINESTRING(308975.0 5042556.0, 300060.0 5040214.0)
773	15	LINESTRING(303129.0 5041908.0, 298523.0 5036987.0)
774	30	LINESTRING(307161.0 5040503.0, 299142.0 5040363.0)
775	31	LINESTRING(310124.0 5049274.0, 287925.0 5038958.0)
776	18	LINESTRING(302890.0 5042951.0, 299731.0 5039649.0)
777	22	LINESTRING(305916.0 5042344.0, 300863.0 5042208.0)
778	36	LINESTRING(305629.0 5034839.0, 293105.0 5044892.0)
